exp_sig,fan_cre,plt_con,mul_plt,plt_spo,pk_sco,maj_gen,fi,ao,typ,multi,cre_lev,tra_rate,vio,lt_hol,maj_inc,avg_pv,core_inf
TRUE,FALSE,TRUE,TRUE,C,357,f,type1,A,B,TRUE,type5,33,FALSE,B,type4,5623,435
TRUE,FALSE,FALSE,TRUE,B,200,f,type2,A,B,TRUE,type4,29,FALSE,C,type3,5827,581
TRUE,TRUE,FALSE,TRUE,C,48,f,type4,B,B,TRUE,type5,25,FALSE,C,type4,4299,453
TRUE,TRUE,FALSE,TRUE,A,40,m,type3,A,B,FALSE,type5,33,FALSE,A,type1,2298,915
TRUE,FALSE,TRUE,TRUE,B,100,f,type4,A,B,TRUE,type4,29,FALSE,C,type3,2500,521
TRUE,TRUE,FALSE,TRUE,B,441,m,type6,A,B,TRUE,type4,25,FALSE,C,type4,1934,484
TRUE,FALSE,TRUE,TRUE,B,2016,m,type3,B,B,TRUE,type5,25,TRUE,B,type1,605,726
TRUE,TRUE,FALSE,TRUE,C,479,f,type4,A,B,TRUE,type4,29,FALSE,B,type4,519,467
TRUE,TRUE,FALSE,TRUE,C,481,m,type2,A,B,TRUE,type4,29,TRUE,C,type3,9506,548
TRUE,FALSE,FALSE,TRUE,C,7450,m,type6,B,B,TRUE,type5,41,FALSE,B,type1,3522,784
TRUE,FALSE,FALSE,TRUE,C,10230,f,type6,A,B,TRUE,type1,25,TRUE,B,type2,7190,659
TRUE,TRUE,TRUE,TRUE,C,343,f,type2,A,B,FALSE,type1,37,FALSE,C,type3,6960,559
TRUE,TRUE,FALSE,TRUE,A,29,m,type6,A,B,FALSE,type5,29,FALSE,B,type1,3276,815
TRUE,TRUE,FALSE,TRUE,A,28,f,type3,A,B,FALSE,type1,41,FALSE,A,type1,7519,865
TRUE,TRUE,FALSE,TRUE,C,14,f,type6,A,B,TRUE,type3,29,FALSE,B,type1,3047,853
TRUE,FALSE,FALSE,TRUE,C,248,f,type1,A,B,FALSE,type4,33,FALSE,C,type3,8941,520
TRUE,FALSE,FALSE,TRUE,C,493,f,type6,C,B,FALSE,type4,33,FALSE,C,type4,7717,415
TRUE,TRUE,FALSE,TRUE,A,10198,f,type6,A,B,TRUE,type1,25,FALSE,C,type5,5788,358
TRUE,TRUE,FALSE,TRUE,C,393,m,type6,A,B,TRUE,type4,33,FALSE,C,type1,5030,888
TRUE,TRUE,FALSE,TRUE,B,2375,m,type1,A,B,TRUE,type4,25,FALSE,B,type4,3164,510
FALSE,FALSE,FALSE,TRUE,A,305,m,type6,A,B,FALSE,type5,29,FALSE,C,type3,8489,607
TRUE,TRUE,FALSE,TRUE,C,22124,m,type4,A,A,TRUE,type5,29,FALSE,A,type1,8503,667
TRUE,TRUE,FALSE,TRUE,C,302,f,type6,A,B,TRUE,type4,25,FALSE,B,type2,9359,665
TRUE,TRUE,FALSE,TRUE,C,258,f,type6,A,B,TRUE,type3,29,FALSE,B,type3,3271,543
TRUE,FALSE,FALSE,TRUE,C,155,m,type4,B,B,TRUE,type5,58,FALSE,C,type1,7133,763
TRUE,TRUE,FALSE,TRUE,B,421,m,type4,A,B,TRUE,type4,33,FALSE,B,type4,105,517
TRUE,TRUE,FALSE,TRUE,C,237,m,type6,B,B,FALSE,type5,29,FALSE,B,type3,6288,545
TRUE,TRUE,FALSE,TRUE,B,20264,m,type2,A,B,TRUE,type1,33,FALSE,A,type3,9908,569
TRUE,TRUE,FALSE,TRUE,B,92,m,type4,A,B,TRUE,type4,33,FALSE,C,type2,6227,631
TRUE,FALSE,FALSE,TRUE,B,495,m,type6,A,B,TRUE,type5,33,FALSE,B,type4,4371,454
TRUE,TRUE,FALSE,TRUE,B,1265,f,type2,A,B,TRUE,type4,16,FALSE,C,type3,5759,506
TRUE,TRUE,FALSE,TRUE,C,170,f,type6,A,B,TRUE,type5,25,FALSE,B,type4,7271,383
TRUE,FALSE,FALSE,TRUE,B,1145,f,type6,A,B,TRUE,type3,29,FALSE,B,type4,675,473
TRUE,FALSE,FALSE,TRUE,B,74,f,type6,A,B,TRUE,type4,29,FALSE,B,type2,4885,676
FALSE,FALSE,FALSE,TRUE,A,30227,f,type5,A,B,TRUE,type2,33,FALSE,B,type4,3476,499
FALSE,FALSE,FALSE,TRUE,A,28126,m,type6,A,B,FALSE,type2,37,FALSE,C,type1,9561,793
TRUE,TRUE,FALSE,TRUE,B,2056,f,type2,A,B,TRUE,type4,25,FALSE,C,type3,1594,574
FALSE,FALSE,FALSE,TRUE,B,497,f,type3,A,B,FALSE,type5,29,FALSE,C,type4,6605,474
TRUE,FALSE,FALSE,TRUE,C,271,f,type6,B,B,FALSE,type5,33,FALSE,C,type4,3026,468
TRUE,TRUE,FALSE,TRUE,B,323,m,type6,A,B,TRUE,type4,20,TRUE,B,type4,1970,444
TRUE,TRUE,FALSE,TRUE,B,359,f,type2,A,B,TRUE,type5,33,FALSE,C,type2,4848,625
TRUE,FALSE,FALSE,TRUE,C,214,f,type6,A,B,TRUE,type5,25,FALSE,C,type4,3648,412
TRUE,TRUE,FALSE,TRUE,C,5003,m,type5,A,A,TRUE,type5,33,FALSE,C,type2,1495,624
TRUE,TRUE,FALSE,TRUE,C,194,m,type1,A,B,TRUE,type5,25,FALSE,C,type3,9315,573
TRUE,FALSE,FALSE,TRUE,C,1028,f,type6,A,B,TRUE,type4,25,FALSE,B,type3,5274,580
TRUE,FALSE,TRUE,TRUE,B,156,m,type4,A,B,TRUE,type4,20,TRUE,B,type4,8368,426
TRUE,TRUE,FALSE,TRUE,B,2304,m,type2,C,B,TRUE,type3,29,FALSE,A,type4,7717,461
TRUE,TRUE,FALSE,TRUE,C,328,m,type1,A,B,FALSE,type3,33,FALSE,C,type3,7805,589
TRUE,TRUE,FALSE,TRUE,C,267,f,type6,A,B,TRUE,type1,29,FALSE,C,type3,4478,603
FALSE,FALSE,FALSE,TRUE,A,4297,f,type6,A,B,FALSE,type1,33,FALSE,B,type1,4441,697
TRUE,FALSE,FALSE,TRUE,B,416,f,type6,A,A,TRUE,type4,29,FALSE,C,type3,8640,525
TRUE,FALSE,FALSE,TRUE,A,10477,m,type2,A,B,FALSE,type5,33,FALSE,B,type4,1359,497
TRUE,FALSE,FALSE,TRUE,B,2062,m,type3,A,B,TRUE,type4,16,FALSE,B,type5,1451,366
TRUE,TRUE,FALSE,TRUE,B,246,m,type3,A,B,TRUE,type3,29,FALSE,C,type4,1452,436
TRUE,FALSE,FALSE,TRUE,C,362,m,type6,A,B,FALSE,type4,33,TRUE,B,type1,6997,727
TRUE,FALSE,FALSE,TRUE,B,116,f,type6,A,B,TRUE,type5,29,FALSE,C,type3,9467,581
TRUE,FALSE,FALSE,TRUE,C,2180,f,type5,A,B,TRUE,type4,33,FALSE,A,type4,5135,506
TRUE,TRUE,FALSE,TRUE,C,180,f,type1,A,A,TRUE,type5,33,FALSE,A,type1,5931,817
TRUE,TRUE,FALSE,TRUE,C,103,m,type1,A,B,TRUE,type5,33,FALSE,A,type3,4177,559
TRUE,TRUE,FALSE,TRUE,B,292,f,type6,A,B,TRUE,type5,33,FALSE,C,type3,5813,538
TRUE,TRUE,FALSE,TRUE,C,243,m,type1,A,A,FALSE,type5,29,FALSE,A,type1,3907,933
TRUE,TRUE,TRUE,TRUE,C,5165,m,type6,A,B,TRUE,type3,29,FALSE,B,type4,2483,424
TRUE,FALSE,FALSE,TRUE,C,488,f,type1,A,B,TRUE,type1,29,TRUE,B,type2,7169,616
TRUE,TRUE,FALSE,TRUE,B,133,m,type6,A,B,TRUE,type3,33,FALSE,C,type3,7517,613
TRUE,TRUE,FALSE,TRUE,B,45,f,type1,A,B,TRUE,type4,25,FALSE,C,type3,3813,590
TRUE,FALSE,FALSE,TRUE,B,14285,f,type6,A,B,TRUE,type5,25,FALSE,B,type1,4330,852
FALSE,FALSE,FALSE,TRUE,A,214,m,type2,B,B,FALSE,type5,33,FALSE,B,type3,6794,541
TRUE,TRUE,FALSE,TRUE,C,290,f,type6,B,B,TRUE,type5,33,FALSE,B,type3,6966,523
TRUE,TRUE,FALSE,TRUE,B,107,f,type6,C,B,TRUE,type4,33,FALSE,C,type3,2679,578
TRUE,TRUE,FALSE,TRUE,C,81,f,type6,B,B,FALSE,type5,29,TRUE,B,type4,4242,496
TRUE,FALSE,TRUE,TRUE,B,183,m,type6,A,B,FALSE,type4,33,FALSE,B,type4,9200,502
TRUE,TRUE,FALSE,TRUE,B,30110,f,type1,B,B,FALSE,type2,83,FALSE,B,type5,3076,367
TRUE,TRUE,FALSE,TRUE,C,140,f,type4,A,B,TRUE,type3,25,FALSE,C,type3,1771,548
TRUE,FALSE,FALSE,TRUE,B,269,m,type6,A,B,TRUE,type4,33,FALSE,B,type3,6642,503
TRUE,TRUE,FALSE,TRUE,C,249,m,type5,A,B,TRUE,type3,29,FALSE,C,type4,3181,413
TRUE,FALSE,FALSE,TRUE,C,57,f,type6,A,B,TRUE,type4,41,FALSE,B,type2,2740,616
FALSE,FALSE,FALSE,TRUE,A,40,f,type5,A,A,TRUE,type5,33,FALSE,A,type3,74,538
TRUE,TRUE,FALSE,TRUE,A,30189,m,type1,A,B,FALSE,type1,29,FALSE,C,type2,2515,664
TRUE,TRUE,FALSE,TRUE,B,269,m,type4,A,B,TRUE,type5,29,FALSE,C,type2,8802,624
TRUE,TRUE,FALSE,TRUE,C,416,m,type6,A,B,TRUE,type3,29,FALSE,C,type4,7341,505
TRUE,TRUE,TRUE,TRUE,C,421,m,type4,A,B,TRUE,type3,33,FALSE,B,type4,2401,503
TRUE,FALSE,FALSE,TRUE,B,30,f,type6,A,B,TRUE,type3,29,TRUE,B,type3,6450,550
TRUE,TRUE,FALSE,TRUE,B,28392,m,type6,B,A,FALSE,type1,16,TRUE,B,type1,8536,738
TRUE,FALSE,FALSE,TRUE,A,81,f,type4,B,B,FALSE,type5,20,FALSE,B,type3,1447,549
TRUE,TRUE,FALSE,TRUE,C,242,m,type6,A,B,TRUE,type4,25,FALSE,B,type4,1425,503
TRUE,TRUE,FALSE,TRUE,C,5017,m,type6,C,B,TRUE,type5,20,FALSE,B,type2,2978,664
TRUE,FALSE,TRUE,TRUE,C,409,m,type6,A,B,TRUE,type3,29,FALSE,B,type4,5803,498
TRUE,FALSE,FALSE,TRUE,B,329,m,type4,A,B,TRUE,type4,29,FALSE,B,type1,3701,744
TRUE,FALSE,FALSE,TRUE,B,2055,f,type6,A,B,FALSE,type3,33,FALSE,C,type3,4253,582
TRUE,FALSE,FALSE,TRUE,A,4469,m,type4,A,B,FALSE,type5,25,FALSE,B,type1,5327,681
TRUE,FALSE,FALSE,TRUE,C,437,f,type1,A,B,TRUE,type4,25,FALSE,A,type1,9531,702
TRUE,TRUE,FALSE,TRUE,B,1215,m,type4,B,B,TRUE,type5,25,FALSE,C,type1,285,719
TRUE,FALSE,FALSE,TRUE,B,32,f,type1,A,B,TRUE,type3,25,FALSE,C,type4,6267,508
TRUE,FALSE,FALSE,TRUE,A,5258,m,type6,A,A,TRUE,type5,25,TRUE,B,type1,4995,705
TRUE,TRUE,FALSE,TRUE,C,475,m,type1,A,B,TRUE,type3,33,FALSE,A,type4,4579,453
TRUE,TRUE,FALSE,TRUE,C,434,f,type6,A,B,TRUE,type4,29,FALSE,A,type3,2449,536
TRUE,TRUE,FALSE,TRUE,B,1330,f,type4,B,A,TRUE,type5,29,TRUE,B,type3,811,574
TRUE,TRUE,FALSE,TRUE,C,8006,m,type6,A,C,TRUE,type4,20,FALSE,C,type4,146,464
TRUE,FALSE,FALSE,TRUE,A,10326,f,type6,A,B,TRUE,type1,16,FALSE,B,type3,1531,607
TRUE,TRUE,FALSE,TRUE,C,1483,m,type6,A,B,FALSE,type5,29,FALSE,B,type1,9368,981
TRUE,TRUE,FALSE,TRUE,B,128,f,type6,C,B,TRUE,type4,29,FALSE,B,type1,3430,878
TRUE,FALSE,FALSE,TRUE,B,301,f,type5,A,C,TRUE,type4,33,FALSE,A,type3,6295,515
TRUE,TRUE,FALSE,TRUE,B,109,m,type6,B,A,TRUE,type5,20,FALSE,C,type2,569,628
TRUE,TRUE,FALSE,TRUE,C,5,f,type6,A,B,TRUE,type3,29,FALSE,C,type4,9873,445
TRUE,TRUE,FALSE,TRUE,B,332,m,type6,A,B,TRUE,type3,25,FALSE,C,type4,2316,480
TRUE,FALSE,FALSE,TRUE,A,400,f,type6,A,A,TRUE,type1,29,TRUE,C,type2,6230,631
TRUE,FALSE,FALSE,TRUE,B,92,m,type6,C,B,TRUE,type3,29,FALSE,C,type3,6006,537
TRUE,FALSE,FALSE,TRUE,A,30078,m,type6,A,B,FALSE,type1,12,TRUE,C,type4,6815,474
FALSE,FALSE,FALSE,TRUE,B,482,m,type2,A,B,TRUE,type4,37,FALSE,B,type3,2088,588
FALSE,FALSE,FALSE,TRUE,A,352,f,type2,A,B,TRUE,type5,33,FALSE,B,type3,398,522
TRUE,FALSE,FALSE,TRUE,C,76,f,type6,A,B,TRUE,type5,25,FALSE,B,type3,4806,523
TRUE,TRUE,FALSE,TRUE,C,166,f,type6,A,B,TRUE,type4,25,FALSE,C,type4,7122,397
TRUE,TRUE,FALSE,TRUE,B,127,f,type6,A,C,FALSE,type3,29,FALSE,B,type2,5352,637
TRUE,TRUE,FALSE,TRUE,C,374,m,type6,A,B,TRUE,type4,29,FALSE,C,type3,3493,532
TRUE,TRUE,FALSE,TRUE,C,3198,m,type6,A,B,TRUE,type3,29,FALSE,C,type4,8479,500
TRUE,FALSE,FALSE,TRUE,B,381,f,type2,A,B,TRUE,type4,33,FALSE,B,type3,9793,504
TRUE,TRUE,FALSE,TRUE,C,10495,f,type2,A,A,FALSE,type5,25,FALSE,C,type1,7979,828
TRUE,TRUE,FALSE,TRUE,B,5150,m,type6,A,B,TRUE,type4,25,FALSE,C,type3,8784,520
TRUE,FALSE,FALSE,TRUE,B,2148,f,type3,A,B,FALSE,type4,29,FALSE,B,type3,6217,541
TRUE,TRUE,FALSE,TRUE,B,155,m,type6,A,B,TRUE,type5,33,FALSE,B,type5,1544,373
TRUE,FALSE,FALSE,TRUE,B,206,m,type3,A,B,TRUE,type3,29,FALSE,C,type3,8788,534
TRUE,TRUE,FALSE,TRUE,B,7247,m,type6,A,B,TRUE,type4,33,FALSE,C,type3,9240,521
TRUE,FALSE,FALSE,TRUE,C,328,m,type2,A,B,TRUE,type4,33,FALSE,B,type3,2816,556
TRUE,TRUE,FALSE,TRUE,C,372,m,type2,A,B,TRUE,type5,29,FALSE,B,type3,3058,548
FALSE,FALSE,FALSE,TRUE,C,192,f,type6,A,A,TRUE,type2,25,TRUE,A,type1,9233,723
TRUE,FALSE,FALSE,TRUE,B,172,f,type2,A,B,TRUE,type4,25,TRUE,B,type3,8600,584
TRUE,TRUE,FALSE,TRUE,C,412,f,type6,A,B,TRUE,type5,33,FALSE,B,type2,8161,643
TRUE,FALSE,FALSE,TRUE,B,156,f,type6,A,B,FALSE,type5,29,FALSE,B,type4,57,403
TRUE,FALSE,FALSE,TRUE,B,32,f,type1,A,B,TRUE,type4,25,FALSE,C,type3,7824,569
TRUE,FALSE,FALSE,TRUE,B,338,m,type3,A,B,FALSE,type4,33,FALSE,A,type3,7678,561
TRUE,FALSE,FALSE,TRUE,C,22,m,type4,A,B,FALSE,type5,16,FALSE,A,type2,2791,631
TRUE,TRUE,FALSE,TRUE,C,395,m,type6,A,A,TRUE,type5,25,FALSE,B,type1,8449,721
TRUE,FALSE,FALSE,TRUE,C,5457,f,type1,A,B,FALSE,type1,25,FALSE,C,type1,3250,767
TRUE,TRUE,FALSE,TRUE,C,499,m,type6,A,B,TRUE,type4,29,FALSE,B,type1,592,759
TRUE,TRUE,FALSE,TRUE,B,6,m,type6,A,B,TRUE,type4,29,FALSE,B,type2,9217,648
TRUE,FALSE,FALSE,TRUE,A,258,f,type6,C,B,TRUE,type5,25,FALSE,C,type3,4066,513
FALSE,FALSE,FALSE,TRUE,B,235,m,type1,A,B,FALSE,type5,29,FALSE,C,type1,9336,890
TRUE,TRUE,FALSE,TRUE,B,7070,m,type6,A,B,TRUE,type4,29,TRUE,C,type4,1720,508
TRUE,FALSE,FALSE,TRUE,A,3029,m,type3,A,B,TRUE,type4,25,FALSE,B,type4,6365,444
TRUE,FALSE,FALSE,TRUE,A,30442,m,type6,A,B,FALSE,type5,33,FALSE,C,type4,1331,465
TRUE,FALSE,FALSE,TRUE,C,108,f,type4,A,B,TRUE,type3,33,TRUE,B,type4,5167,474
FALSE,FALSE,FALSE,TRUE,C,5285,f,type6,B,B,TRUE,type2,33,FALSE,B,type4,350,492
TRUE,TRUE,FALSE,TRUE,B,170,m,type6,B,B,TRUE,type5,33,TRUE,B,type1,5976,674
TRUE,TRUE,FALSE,TRUE,C,359,m,type6,B,B,TRUE,type3,29,FALSE,B,type3,3112,526
TRUE,FALSE,FALSE,TRUE,B,353,m,type6,A,B,FALSE,type5,16,FALSE,C,type4,2623,499
TRUE,TRUE,FALSE,TRUE,C,334,m,type6,B,C,TRUE,type5,33,FALSE,B,type3,3992,534
TRUE,TRUE,FALSE,TRUE,C,30353,f,type6,A,B,TRUE,type1,16,FALSE,B,type2,6461,634
TRUE,TRUE,FALSE,TRUE,C,161,m,type6,A,B,TRUE,type3,29,FALSE,C,type4,9829,458
TRUE,FALSE,FALSE,TRUE,B,339,f,type4,A,B,FALSE,type4,20,FALSE,B,type5,5313,361
TRUE,TRUE,FALSE,TRUE,C,2449,f,type6,A,B,TRUE,type4,29,FALSE,C,type4,9738,412
TRUE,FALSE,FALSE,TRUE,C,158,f,type4,A,B,TRUE,type4,25,FALSE,B,type3,7930,542
TRUE,FALSE,FALSE,TRUE,C,349,f,type4,B,B,TRUE,type5,25,FALSE,C,type2,2864,612
TRUE,FALSE,FALSE,TRUE,B,399,m,type6,A,B,TRUE,type4,33,FALSE,B,type3,8899,578
TRUE,FALSE,FALSE,TRUE,B,413,m,type4,A,B,TRUE,type4,25,FALSE,B,type4,8320,451
FALSE,TRUE,FALSE,TRUE,B,438,m,type1,A,A,FALSE,type5,33,TRUE,A,type3,7104,599
TRUE,FALSE,FALSE,TRUE,C,2197,f,type2,A,B,TRUE,type1,25,TRUE,B,type1,6383,769
TRUE,FALSE,FALSE,TRUE,C,8187,f,type1,C,B,TRUE,type5,29,FALSE,A,type3,4006,554
TRUE,FALSE,TRUE,TRUE,B,476,m,type6,A,B,TRUE,type4,12,FALSE,B,type3,2655,588
TRUE,FALSE,FALSE,TRUE,C,452,f,type6,A,B,TRUE,type4,37,FALSE,B,type3,4700,525
TRUE,FALSE,FALSE,TRUE,C,281,f,type6,B,A,TRUE,type5,25,FALSE,B,type3,7054,550
TRUE,TRUE,FALSE,TRUE,B,26,m,type6,A,B,TRUE,type1,20,FALSE,B,type1,9346,732
TRUE,FALSE,FALSE,TRUE,C,2277,m,type6,A,B,FALSE,type5,16,TRUE,C,type4,3985,415
TRUE,FALSE,FALSE,TRUE,C,374,f,type6,A,B,TRUE,type3,25,FALSE,C,type1,8198,761
TRUE,TRUE,FALSE,TRUE,B,1145,m,type6,B,B,TRUE,type5,16,FALSE,B,type1,2014,838
TRUE,FALSE,FALSE,TRUE,A,30454,m,type6,B,B,TRUE,type1,20,FALSE,B,type3,5361,542
TRUE,TRUE,FALSE,TRUE,B,15,m,type6,A,B,TRUE,type5,33,FALSE,C,type1,1270,704
TRUE,TRUE,FALSE,TRUE,B,113,f,type6,B,B,TRUE,type5,41,FALSE,C,type1,1732,742
TRUE,TRUE,FALSE,TRUE,C,10100,m,type6,B,A,FALSE,type1,50,FALSE,B,type1,5006,756
TRUE,FALSE,FALSE,TRUE,B,443,m,type6,A,B,TRUE,type4,29,FALSE,B,type4,6142,405
TRUE,TRUE,FALSE,TRUE,A,30095,f,type2,A,A,FALSE,type2,25,TRUE,A,type1,5141,753
TRUE,FALSE,FALSE,TRUE,A,7,f,type1,A,A,TRUE,type5,33,FALSE,C,type1,2609,741
TRUE,TRUE,FALSE,TRUE,B,248,f,type6,A,B,FALSE,type4,37,FALSE,A,type4,7897,488
TRUE,TRUE,FALSE,TRUE,B,4110,f,type6,A,B,TRUE,type3,29,FALSE,B,type4,1758,422
TRUE,TRUE,FALSE,TRUE,C,232,f,type4,A,B,TRUE,type4,25,FALSE,B,type3,2367,520
TRUE,FALSE,FALSE,TRUE,C,121,m,type6,A,B,TRUE,type5,20,FALSE,C,type4,8142,507
TRUE,TRUE,FALSE,TRUE,A,5056,f,type6,A,B,TRUE,type5,29,TRUE,B,type1,4476,1064
TRUE,FALSE,FALSE,TRUE,B,451,m,type1,A,B,TRUE,type4,29,FALSE,C,type4,2220,504
TRUE,FALSE,TRUE,TRUE,C,430,f,type6,A,B,FALSE,type3,25,FALSE,B,type4,2829,442
TRUE,TRUE,FALSE,TRUE,B,21,m,type6,B,B,TRUE,type4,25,FALSE,B,type1,5942,796
TRUE,TRUE,FALSE,TRUE,A,30422,m,type4,B,B,FALSE,type2,12,FALSE,C,type1,7805,880
TRUE,FALSE,FALSE,TRUE,A,28032,f,type6,B,A,FALSE,type5,25,FALSE,C,type1,5646,1021
TRUE,FALSE,FALSE,TRUE,B,197,f,type6,A,B,TRUE,type4,29,FALSE,B,type1,9078,755
TRUE,FALSE,FALSE,TRUE,B,2223,f,type6,B,B,FALSE,type4,25,TRUE,B,type4,9085,475
TRUE,TRUE,FALSE,TRUE,C,448,m,type1,A,B,FALSE,type4,29,FALSE,B,type2,7664,624
TRUE,TRUE,FALSE,TRUE,B,356,m,type4,B,B,TRUE,type4,20,FALSE,C,type1,5901,844
TRUE,FALSE,FALSE,TRUE,C,3264,f,type5,B,B,TRUE,type5,29,FALSE,C,type4,9668,410
TRUE,TRUE,FALSE,TRUE,B,110,m,type4,A,B,TRUE,type4,25,FALSE,B,type3,9787,569
TRUE,TRUE,FALSE,TRUE,B,104,f,type2,A,B,TRUE,type4,25,FALSE,C,type1,6983,711
TRUE,FALSE,FALSE,TRUE,B,110,m,type6,A,B,TRUE,type3,29,TRUE,C,type2,7177,666
TRUE,FALSE,FALSE,TRUE,B,320,m,type4,B,B,TRUE,type5,25,FALSE,B,type1,2696,731
TRUE,TRUE,FALSE,TRUE,B,1081,f,type6,A,B,TRUE,type4,33,FALSE,A,type1,6071,678
TRUE,FALSE,FALSE,TRUE,C,224,f,type1,A,B,TRUE,type3,29,FALSE,C,type2,7040,638
TRUE,TRUE,FALSE,TRUE,C,449,m,type6,A,B,TRUE,type4,25,FALSE,C,type4,4889,510
TRUE,FALSE,FALSE,TRUE,B,201,m,type4,A,B,TRUE,type5,25,FALSE,C,type3,1399,526
TRUE,TRUE,FALSE,TRUE,B,30172,m,type3,A,B,FALSE,type4,25,FALSE,A,type4,1208,490
TRUE,TRUE,FALSE,TRUE,B,17,m,type6,A,B,TRUE,type4,29,TRUE,C,type3,2993,588
TRUE,FALSE,FALSE,TRUE,C,145,m,type6,A,B,TRUE,type4,25,FALSE,C,type4,9807,476
TRUE,TRUE,FALSE,TRUE,A,5412,m,type6,B,B,FALSE,type5,29,FALSE,C,type3,1575,562
TRUE,TRUE,FALSE,TRUE,C,368,f,type2,A,B,TRUE,type3,33,FALSE,B,type3,2433,543
FALSE,FALSE,FALSE,TRUE,C,472,f,type2,A,B,TRUE,type1,29,TRUE,C,type2,8495,640
TRUE,TRUE,FALSE,TRUE,B,420,m,type3,A,B,FALSE,type4,33,FALSE,B,type3,1163,521
TRUE,FALSE,FALSE,TRUE,B,183,f,type1,A,B,TRUE,type4,25,FALSE,A,type4,6999,503
FALSE,FALSE,FALSE,TRUE,A,425,f,type6,A,B,TRUE,type5,29,FALSE,C,type3,3234,532
TRUE,TRUE,FALSE,TRUE,B,2216,m,type5,B,B,FALSE,type1,50,FALSE,B,type2,8124,637
TRUE,TRUE,FALSE,TRUE,C,20443,f,type2,B,B,TRUE,type5,33,FALSE,B,type1,2627,669
TRUE,TRUE,FALSE,TRUE,C,74,m,type6,A,B,TRUE,type3,20,FALSE,B,type4,847,485
TRUE,TRUE,FALSE,TRUE,C,442,f,type6,A,B,TRUE,type3,29,TRUE,B,type4,8105,460
TRUE,TRUE,FALSE,TRUE,C,100,f,type6,C,B,TRUE,type3,25,FALSE,B,type3,7583,557
TRUE,TRUE,FALSE,TRUE,B,291,m,type6,A,B,TRUE,type3,29,FALSE,B,type1,2952,677
TRUE,FALSE,FALSE,TRUE,A,4288,f,type6,A,B,TRUE,type4,25,FALSE,C,type3,9912,557
TRUE,TRUE,FALSE,TRUE,B,1305,m,type6,A,B,TRUE,type4,29,FALSE,B,type3,2119,538
TRUE,FALSE,FALSE,TRUE,B,291,f,type6,A,A,TRUE,type5,33,FALSE,B,type1,6704,740
TRUE,TRUE,FALSE,TRUE,A,252,m,type3,B,B,FALSE,type5,12,FALSE,B,type3,1700,601
TRUE,TRUE,FALSE,TRUE,C,5066,f,type4,A,A,FALSE,type4,37,FALSE,C,type1,5465,754
TRUE,TRUE,FALSE,TRUE,C,317,m,type6,A,B,TRUE,type4,29,FALSE,C,type1,60,843
TRUE,FALSE,FALSE,TRUE,B,199,f,type6,A,B,TRUE,type5,33,FALSE,B,type3,1720,543
TRUE,TRUE,FALSE,TRUE,B,481,m,type6,B,B,TRUE,type4,29,FALSE,B,type3,7145,552
TRUE,TRUE,FALSE,TRUE,C,233,f,type6,A,B,TRUE,type3,33,FALSE,A,type4,2701,485
TRUE,TRUE,FALSE,TRUE,B,139,f,type6,A,B,TRUE,type3,29,FALSE,A,type3,6287,513
TRUE,TRUE,FALSE,TRUE,C,4035,m,type6,B,A,TRUE,type1,25,FALSE,C,type4,8241,410
TRUE,TRUE,FALSE,TRUE,A,41,m,type2,C,B,FALSE,type1,25,FALSE,C,type1,2905,836
TRUE,TRUE,FALSE,TRUE,C,173,m,type2,B,B,TRUE,type4,25,FALSE,B,type1,1223,702
TRUE,FALSE,FALSE,TRUE,B,1467,m,type6,B,B,TRUE,type5,50,TRUE,B,type2,6304,640
TRUE,FALSE,FALSE,TRUE,C,405,f,type6,C,B,FALSE,type5,29,FALSE,B,type1,3575,1209
TRUE,FALSE,FALSE,TRUE,C,2131,m,type2,B,B,TRUE,type4,33,FALSE,B,type3,4852,546
TRUE,TRUE,FALSE,TRUE,B,99,m,type1,A,B,TRUE,type5,33,FALSE,A,type4,4613,493
TRUE,FALSE,FALSE,TRUE,C,30476,f,type1,A,B,TRUE,type2,33,FALSE,B,type2,180,609
TRUE,FALSE,FALSE,TRUE,B,10,f,type2,A,B,TRUE,type3,29,FALSE,C,type4,1993,464
TRUE,TRUE,FALSE,TRUE,B,233,f,type3,B,B,TRUE,type3,25,FALSE,C,type3,2897,580
TRUE,TRUE,FALSE,TRUE,B,60,m,type6,A,B,TRUE,type3,29,FALSE,C,type4,5275,445
TRUE,TRUE,FALSE,TRUE,C,491,m,type2,A,C,TRUE,type3,25,FALSE,A,type4,6723,470
TRUE,FALSE,FALSE,TRUE,C,102,f,type2,A,B,TRUE,type3,29,FALSE,A,type3,2403,601
TRUE,TRUE,FALSE,TRUE,B,202,f,type1,C,B,TRUE,type5,29,TRUE,A,type3,1158,583
TRUE,TRUE,FALSE,TRUE,B,418,m,type6,B,B,TRUE,type3,37,FALSE,C,type2,3610,648
TRUE,TRUE,FALSE,TRUE,A,5060,m,type2,A,A,FALSE,type2,50,FALSE,B,type1,559,809
FALSE,TRUE,FALSE,TRUE,A,30121,f,type1,B,A,FALSE,type2,25,TRUE,C,type3,5378,512
TRUE,FALSE,TRUE,TRUE,B,12019,m,type2,A,B,TRUE,type4,33,FALSE,A,type4,233,441
TRUE,TRUE,FALSE,TRUE,B,3029,m,type6,B,B,TRUE,type5,29,FALSE,B,type1,6894,743
